-2.395383335689056092e-01,7.589827090902608042e-02,-4.123061306728197442e-03,9.679069374632629508e-01,7.663028299373281227e-01,8.966425899268268829e-01,7.504800221782740310e-01,-1.816483807837384057e-01,2.529895372494346262e-01,8.278019998266125667e-02,7.074873938802559437e-01,-3.647833580732961489e-01,-1.363258842981590058e-01,-2.572640661330941603e-01,2.703193705408826752e-01,4.401334654297144044e-02,6.462704515825147267e-01,-3.716103172958334366e-01,-2.269379994734212480e-01,1.416642589455804624e-01,-2.216266897884602571e-01,4.679998117696869131e-01,-2.071321589777813943e-01,2.549955960968975921e-01,6.281058282044713614e-01,1.129123006736403534e+00,5.902170547129689804e-02,5.115143256692225582e-02,4.498892345563049872e-02,8.034010282840213513e-02,1.271518130002472213e-01,3.455242904500044603e-03,7.290029332944294449e-01,9.556415379948314526e-03,1.762887429042633569e-01,3.108889263316391358e-02
-2.384034367883128003e-01,7.515808164714858630e-02,-3.247754085547972184e-03,9.682481686964563572e-01,7.669167712865470055e-01,8.976338316244293347e-01,7.491655330150783776e-01,-1.880310096078010307e-01,2.506497167048102326e-01,7.759979817602158381e-02,7.158088443381683819e-01,-3.682917136085582799e-01,-1.380471873258543869e-01,-2.652223285457246948e-01,2.699279097685094442e-01,4.361710868387666529e-02,6.559455644574896382e-01,-3.667989578360635328e-01,-2.289141857243821854e-01,1.450996550433162058e-01,-2.203276938054231360e-01,4.679999550140419018e-01,-2.113296137894654370e-01,2.608758358517405118e-01,6.408446898913915390e-01,1.127622392536711038e+00,5.962506370242955794e-02,4.950446907687384296e-02,4.499701419894362037e-02,7.799079868182647035e-02,1.255129017851973339e-01,8.351665480703446753e-04,7.306594517685183199e-01,9.384882750900706838e-03,1.766820595493989454e-01,3.066611954258794195e-02
-2.399692689453062910e-01,7.335035370112651110e-02,-4.085207632882940053e-03,9.679967906209044903e-01,7.665997739686413182e-01,8.998206224529056163e-01,7.493172021232054059e-01,-1.958022053832727261e-01,2.520410870904231659e-01,7.253852728623344515e-02,7.138206031237881444e-01,-3.631698201593276942e-01,-1.401069735404545102e-01,-2.688032746691177421e-01,2.716702891261632002e-01,3.930068164759399629e-02,6.502568829041518450e-01,-3.635447098512326614e-01,-2.302663970853752184e-01,1.487593234514814622e-01,-2.237432964459220575e-01,4.679999214331203583e-01,-2.175330160182272765e-01,2.730404913672511702e-01,6.549450975915128703e-01,1.121118668362653059e+00,6.031794851703879690e-02,4.660343898746312913e-02,4.499467064101545649e-02,7.793273197575519007e-02,1.238673084638376026e-01,1.282869993492750807e-03,7.292019790738157869e-01,9.435185266003920726e-03,1.763905239672489411e-01,3.071863454342261407e-02
-2.328926450790874958e-01,6.518265257539314350e-02,-7.540739668264579386e-03,9.702862334984235781e-01,7.692365642629525047e-01,9.040607642325262372e-01,7.507007536206946607e-01,-2.142300366399442768e-01,2.630138282105010661e-01,7.988007049433000495e-02,7.031980146206129323e-01,-3.452601226473047125e-01,-1.303294308805549306e-01,-2.866143243273428509e-01,2.805930977100494217e-01,3.791114048893249461e-02,6.280963232544914954e-01,-3.538446472756439087e-01,-2.289029211986865486e-01,1.613377006178270678e-01,-2.205422878466186398e-01,4.679999168873274495e-01,-2.253791044231076013e-01,2.869445737678740782e-01,6.672643652241191381e-01,1.112155563953577397e+00,6.091696773813602694e-02,4.283226420594968969e-02,4.499349427938829915e-02,6.564457827927834555e-02,1.197598724156878486e-01,-6.859141298751909302e-04,7.245209421732988764e-01,9.248053566893187777e-03,1.752223430807168247e-01,3.033278904235242948e-02
-2.377327513887243227e-01,6.128138631340382392e-02,-5.730250470876730069e-03,9.693786127402416186e-01,7.682914127281471606e-01,9.052569664608116629e-01,7.516040001487885869e-01,-2.193312367736323654e-01,2.534525585965880512e-01,7.395486868050232809e-02,6.908152478573005295e-01,-3.362982896692329748e-01,-1.270843260520767848e-01,-2.903363253063259708e-01,2.709116245726033156e-01,3.102835771039557169e-02,6.208896940496376748e-01,-3.439742615358594158e-01,-2.305932921156409188e-01,1.640211833985429357e-01,-2.181905583553918615e-01,4.679999225350471859e-01,-2.340861353590188154e-01,3.007695001024622838e-01,6.800428069462139957e-01,1.100437232891876338e+00,6.147559322537066856e-02,3.868714249752607665e-02,4.499396885136605628e-02,6.702139879998214589e-02,1.131028706317560861e-01,-4.735482001777993610e-03,7.271379846245162870e-01,8.983626729440070610e-03,1.759424424397909303e-01,2.978654613773571574e-02
-2.428009683645737937e-01,5.282298486097043722e-02,-7.808996324327202587e-03,9.686054106848719369e-01,7.691970201762332593e-01,9.085927759937533210e-01,7.523691661903355588e-01,-2.443025641904833789e-01,2.505891405765900970e-01,6.207952885083231620e-02,6.820606643641065059e-01,-3.222455104706432039e-01,-1.287928811419160047e-01,-3.088980117610266585e-01,2.677441026416338410e-01,2.066701939488756884e-02,6.080850121965767352e-01,-3.352534908677141101e-01,-2.313259979657892595e-01,1.654853439825874906e-01,-2.111208237550545042e-01,4.679999177458876725e-01,-2.447325976779614332e-01,3.116947978057936219e-01,6.918024110426574946e-01,1.090107432599240589e+00,6.201771005449021462e-02,3.524134751187953107e-02,4.499287425552294523e-02,6.097526819953745514e-02,1.031432247020809129e-01,-1.302129947911685390e-02,7.245356659053568960e-01,8.334886382407816902e-03,1.750623786946779170e-01,2.855320270226740023e-02
-2.497846950548872069e-01,3.183701082429258450e-02,-9.803464618357536631e-03,9.677282174968275807e-01,7.749637960813597903e-01,9.122380385599698771e-01,7.532722631132187097e-01,-3.061443706010656407e-01,2.330730633332521728e-01,5.104391677651146791e-02,6.718515929746202708e-01,-2.952512185824759383e-01,-1.101716103992303186e-01,-3.621394571459887746e-01,2.507438909204191546e-01,9.101195970744728816e-03,5.951925525404130335e-01,-3.071748768075186486e-01,-2.299924194869240324e-01,1.597440995366437022e-01,-2.054445611056656962e-01,4.679998586174341502e-01,-2.633103862219824398e-01,3.147523683619227741e-01,7.010903694175388834e-01,1.077989984979519145e+00,6.242718181481989731e-02,3.145114188020231571e-02,4.498590493230616993e-02,3.760573542449328899e-02,8.635970977870774390e-02,-2.431672701301293774e-02,7.125743054468001159e-01,7.389696997518048482e-03,1.714424924616712587e-01,2.698010385250033255e-02
-2.617740374422987126e-01,9.323129417193430288e-03,-9.994475824340542935e-03,9.650324051719842977e-01,7.801255723297345623e-01,9.144250170913126308e-01,7.530874019277866704e-01,-3.716953807916196784e-01,2.078585821603666228e-01,4.605419582762842329e-02,6.637749203424957445e-01,-2.667647448925887232e-01,-9.547609693652693574e-02,-4.238420905563594632e-01,2.213926409782814297e-01,-8.704441691319616398e-03,6.013248629487843999e-01,-2.907296834184730505e-01,-2.246864964975207324e-01,1.466779048343792302e-01,-2.014582635622524098e-01,4.679999274159010181e-01,-2.734594040158935813e-01,3.203686104497899256e-01,7.163373618316728475e-01,1.065388142564368090e+00,6.308595265430044785e-02,2.822421313451023428e-02,4.499426947823871592e-02,2.543331853783512009e-02,6.307229903145468441e-02,-3.704900182141829257e-02,6.970608531226692994e-01,6.350506834270627961e-03,1.679948308635439425e-01,2.494142133939688394e-02
-2.747417096995410368e-01,-1.365002822093336343e-02,-1.123367375889480942e-02,9.613555399823832115e-01,7.875760180091914142e-01,9.160416629107278608e-01,7.537368528771762888e-01,-4.380756293564623260e-01,1.835300028133762806e-01,4.843997751153272802e-02,6.539738771799346040e-01,-2.639115113904969556e-01,-9.237327534689422637e-02,-4.854331822946788000e-01,1.899842533638796682e-01,-2.350485590297624050e-02,6.015594777355771638e-01,-2.798147586945594067e-01,-2.201745601615852921e-01,1.299394402916863589e-01,-1.866846661274442765e-01,4.679998961304540073e-01,-2.921795935013899448e-01,3.118694261806219115e-01,7.242724467720460524e-01,1.051545448335799771e+00,6.355048344350931744e-02,2.474362016147710341e-02,4.498581044186496930e-02,1.291912370028306008e-02,3.446155180744737284e-02,-5.211845129761766282e-02,6.786393347234276341e-01,5.193996844123723380e-03,1.644194616382508023e-01,2.242878848660413704e-02
-2.889053108389095237e-01,-2.669595119968886168e-02,-1.445869242906170499e-02,9.568761642824313851e-01,7.896690424457907254e-01,9.169602967200896071e-01,7.521209692410167902e-01,-4.883133469566440232e-01,1.682342105769589202e-01,3.905741517570933408e-02,6.639447143329730849e-01,-2.585685661720920625e-01,-7.993158541075481849e-02,-5.248130290716154223e-01,1.679879438786062440e-01,-4.847307291510166705e-02,6.136887124374894587e-01,-2.770293482748193425e-01,-2.181267971686834117e-01,1.215585133194132250e-01,-1.677832752861621868e-01,4.679998505358463623e-01,-3.056816364941700170e-01,3.056520886752586708e-01,7.296526002418484147e-01,1.031506665482163854e+00,6.358157728956558008e-02,1.890336667820901109e-02,4.497827304059449915e-02,1.145866867632482425e-02,9.319530339363519406e-03,-6.593368876883769214e-02,6.606950020658621803e-01,4.201230831657323112e-03,1.618250409038206050e-01,1.995503076502561784e-02
